id,name,co_authors,papers,num_co_authors,num_papers,community
1586237,Steffen Lempp,"['78043', '99152', '103849', '112590', '134698', '151256', '171999', '177629', '201242', '236532', '236850', '259484', '343981', '350320', '381481', '541174', '579928', '692897', '758721', '801723', '834001', '910067', '928125', '972885', '1002803', '1053091', '1055093', '1080452', '1090210', '1138729', '1173219', '1250370', '1317454', '1371888', '1395960', '1405858', '1406385', '1420831', '1430270', '1451981', '1452312', '1459040', '1518078', '1655863', '1709141', '1859786']","['573696766e3b12023e582344', '573696266e3b12023e536c8b', '555036d37cea80f95415a5b7', '573695e46e3b12023e4fa21b', '573695f46e3b12023e508a62', '573696266e3b12023e536b7e', '573696af6e3b12023e5b3280', '573695e46e3b12023e4fa20d', '58d83014d649053542fe1ee4', '573695f36e3b12023e50888c', '573695f36e3b12023e508763', '555036d37cea80f95415a5af', '573695f46e3b12023e508c75', '573695786e3b12023e49acee', '573695f46e3b12023e508a5b', '573695f36e3b12023e5083c7', '573696766e3b12023e5823d0', '555036d37cea80f95415a5c8', '555036d47cea80f95415b825', '573695f46e3b12023e508a4c', '573696266e3b12023e536bcc', '5736987d6e3b12023e73d6fd', '573695986e3b12023e4b7c39', '573695e46e3b12023e4fa299', '573695f36e3b12023e5088fb', '573696186e3b12023e52a72f', '573695f46e3b12023e508de3', '573695f36e3b12023e50870c', '573695f46e3b12023e509139', '573696766e3b12023e5822c3', '573695786e3b12023e49ace8', '57a4e92bac44365e35c9aca6', '573695f46e3b12023e508f3b', '573695f36e3b12023e50828e', '5843770dac44360f1082c188', '573695f46e3b12023e508e2f', '573696766e3b12023e5824c1', '573695626e3b12023e488a44', '573695f36e3b12023e5086cb', '5843771fac44360f1082e9a2', '573695f36e3b12023e50835f']",46,41,7789.0
1589225,Stephanie Pereira,"['31803', '146362', '161814', '426586', '544637', '1265340', '1474534', '1698261']","['573698656e3b12023e72b198', '5736964f6e3b12023e55bf4d', '573696456e3b12023e5519a2', '573697f76e3b12023e6d14da']",8,4,10998.0
1590401,Stephen Della Pietra,"['14491', '28717', '515274', '614375', '760499', '806884', '807215', '813343', '813344', '835742', '926686', '1001334', '1082762', '1304740', '1319539', '1422224', '1461181', '1479802', '1682186', '1733708']","['573696d96e3b12023e5d8e32', '5736969a6e3b12023e5a2f1d', '5736980d6e3b12023e6e4439', '573698686e3b12023e72e839', '573696da6e3b12023e5d96be', '573697586e3b12023e641981', '573696fd6e3b12023e5f8816', '573696546e3b12023e561ccb', '5736969a6e3b12023e5a2df2', '5736977c6e3b12023e663a80', '555037547cea80f9541813e9', '5736980d6e3b12023e6e4014', '5736969a6e3b12023e5a2fb2', '5736960e6e3b12023e521700', '5736980d6e3b12023e6e442a', '5736963c6e3b12023e548c10', '5736969a6e3b12023e5a2fd3']",20,17,1349.0
1591579,Stephen L. Howard,"['105695', '604193', '604194', '732071', '1138511', '1139279', '1145384', '1145776']","['57d0640bac4436735429a779', '573698086e3b12023e6e0236', '573696db6e3b12023e5db553', '573698086e3b12023e6e00d9', '5736963b6e3b12023e5482de']",8,5,4065.0
1591843,Stephen M. Pollock,"['203533', '214198', '319110', '339400', '404634', '547354', '665955', '810952', '813233', '853912', '883288', '991618', '999037', '1037808', '1076385', '1141195', '1203926', '1419443']","['573696816e3b12023e58c8d4', '573696816e3b12023e58ce23', '573696856e3b12023e59107f', '57a4e901ac44365e35c94eab', '57a4e932ac44365e35c9c43e', '573695936e3b12023e4b31d0', '573695ef6e3b12023e504622', '573696816e3b12023e58c6cf', '573696396e3b12023e546b75', '57a4e932ac44365e35c9c47f', '573696806e3b12023e58c5ac', '57a4e932ac44365e35c9c703', '573696856e3b12023e5911f3', '573696816e3b12023e58c86f', '573696816e3b12023e58d00f', '573695a16e3b12023e4c0a97', '573695b06e3b12023e4ce322']",18,17,13135.0
1596379,Steven Howell,"['366614', '405707', '543994', '871742', '887735', '1009560', '1145437', '1234740', '1506490', '1521971', '1870845']","['58437767ac44360f1083d891', '5736985d6e3b12023e72404c', '57d063bdac4436735428f8dc', '555037d67cea80f95419c3c7', '573696656e3b12023e57242b']",11,5,7793.0
1602072,Subrata K. Das,"['147875', '264977', '367119', '368594', '403531', '404262', '515274', '957757', '1138902', '1148707', '1325324', '1353258', '1422224', '1566533']","['573697886e3b12023e66e112', '555037547cea80f9541810bf', '555037577cea80f954182cbe', '573696486e3b12023e5553b7', '5736978a6e3b12023e670dc9', '573697876e3b12023e66dd54', '555037577cea80f954182dcd', '573697006e3b12023e5fa9ef', '573697896e3b12023e66f70a', '573696476e3b12023e553de4', '573696fc6e3b12023e5f77c8', '573697006e3b12023e5faa89', '573695836e3b12023e4a4925', '573696476e3b12023e553833', '573696476e3b12023e553bdb']",14,15,1349.0
1610554,Suporn Pongnumkul,"['564766', '849222', '917520', '1001221', '1142271', '1175121', '1226776', '1263204', '1338881', '1523509', '1776563']","['555036f47cea80f954169930', '573697a06e3b12023e6850e4', '573697a06e3b12023e685142', '573697a06e3b12023e684f81', '573696436e3b12023e55005d']",11,5,17944.0
1617724,Swami Nathan,"['50983', '372034', '926608', '1388590', '1412339']","['573696c96e3b12023e5c9d59', '573696df6e3b12023e5de844']",5,2,17944.0
1619292,Syed Shariyar Murtaza,"['21949', '35615', '74233', '110826', '144104', '162665', '162668', '196154', '279837', '363666', '451960', '765820', '975623', '1001115', '1077601', '1085230', '1115250', '1126336', '1127829', '1199830', '1227989', '1291570', '1366516', '1389463', '1530943', '1588500', '1748890', '1755043', '1813727', '1900959']","['5736971b6e3b12023e60ff80', '5736980b6e3b12023e6e2a68', '573697106e3b12023e6099b0', '5736966e6e3b12023e57b386', '573698236e3b12023e6f56ed', '573697ea6e3b12023e6c60ec', '5736981a6e3b12023e6ed764', '573697106e3b12023e609998', '573698236e3b12023e6f55b0', '573698406e3b12023e70a5ad', '573695486e3b12023e475a91', '573695956e3b12023e4b49c1', '555036f47cea80f954169859', '573695fe6e3b12023e511baf', '58d8300dd649053542fe1145', '573696bc6e3b12023e5bdb3f', '573696bc6e3b12023e5bd91a', '573697e56e3b12023e6c2c03', '573698236e3b12023e6f5605', '5736963b6e3b12023e54833a', '573698086e3b12023e6e036e', '57a4e927ac44365e35c9a110', '573698086e3b12023e6dfe13', '555037687cea80f954186373']",30,24,4065.0
1621901,Sébastien Motsch,"['323882', '398703', '433552', '577236', '688849', '758099', '836645', '966043', '1076386', '1295942', '1335971', '1734165']","['5736963d6e3b12023e54a726', '555036f57cea80f95416a2dc', '573695ed6e3b12023e501fe9', '58d82fdbd649053542fd930c', '573695b06e3b12023e4ce175', '5736963b6e3b12023e5479bf', '5736963a6e3b12023e5478e6']",12,7,10998.0
1624399,T. Fischer,"['548', '16589', '166305', '190619', '223909', '288136', '324966', '392537', '422305', '472592', '522428', '586899', '587371', '588738', '593994', '594026', '608873', '640230', '671116', '799408', '870447', '877518', '877731', '1025821', '1034405', '1077415', '1106502', '1134157', '1318363', '1319564', '1388685', '1653816', '1660789', '1692874', '1746431']","['573697f56e3b12023e6cede3', '555036f17cea80f95416819e', '57d06393ac44367354288f5d', '573698336e3b12023e702c00', '57a4e908ac44365e35c958d7', '573695aa6e3b12023e4c957b', '58d82fced649053542fd70f6', '57d06393ac44367354288f41']",35,8,2159.0
1626638,T. Mathes,"['104269', '104858', '187861', '195066', '206993', '333822', '442306', '544979', '614375', '752763', '891680', '982431', '1030266', '1033291', '1041737', '1093354', '1148707', '1176969', '1304669', '1310331', '1377981', '1419021', '1501317', '1505178', '1748866', '1784102']","['573697886e3b12023e66e488', '573697886e3b12023e66ea20']",26,2,1349.0
1627361,T. P. Sharma,"['25408', '83409', '564988', '1051212', '1241311', '1384751', '1384763']","['573698016e3b12023e6da187', '573697346e3b12023e624c49', '5736982e6e3b12023e6ff77d', '573698056e3b12023e6dda7f', '555036ca7cea80f954156dde', '573697346e3b12023e624bc1', '573695d86e3b12023e4efda2']",7,7,7102.0
1637305,Takayuki Nagoya,"['640132', '932349', '1104672', '1456289', '1510600', '1637303', '1694960', '1889498']","['573697f36e3b12023e6cdd16', '573695fd6e3b12023e510c53', '573695626e3b12023e4890de', '573695fa6e3b12023e50e564', '573695996e3b12023e4b9494', '5736987d6e3b12023e73d314', '5736973e6e3b12023e62d280', '5736962f6e3b12023e53ce0c', '573697b06e3b12023e692f4b', '573695cd6e3b12023e4e6a03', '5736985c6e3b12023e7229cc', '573697c66e3b12023e6a70c5', '57d063f9ac44367354297108']",8,13,17944.0
1644818,Tarek Sadani,"['753417', '841478', '1055438', '1273210', '1337117', '1568295']","['573698436e3b12023e70ccd5', '573697676e3b12023e64ef8c', '57d063acac4436735428aa71', '573698416e3b12023e70b589', '573697f96e3b12023e6d2d77']",6,5,7793.0
1645512,Tarun Kumar Goyal,"['83460', '143188', '159506', '448736', '1018858', '1377365', '1384751', '1735113']","['58437789ac44360f10843ecb', '573697d16e3b12023e6b04c3', '573697a86e3b12023e68c93b']",8,3,7102.0
1653816,Th. Eisele,"['190619', '392537', '522428', '588738', '593023', '593050', '593334', '594560', '608873', '799408', '1318363', '1364069', '1364900', '1370694', '1469425', '1624399', '1704550']","['57d06393ac44367354288f41', '573695ed6e3b12023e5024fb']",17,2,2159.0
1655863,Theodore A. Slaman,"['33935', '99152', '112590', '136087', '171999', '201242', '236532', '281295', '289208', '295105', '339211', '371104', '431170', '510909', '541174', '758721', '813587', '850397', '851119', '908138', '928125', '958550', '965388', '972885', '1055093', '1059999', '1084947', '1085460', '1094847', '1141950', '1231362', '1284758', '1308808', '1318750', '1319882', '1406385', '1424948', '1430270', '1492145', '1586237', '1598842', '1726006', '1745880', '1771524', '1773274', '1779852', '1779896']","['573696766e3b12023e582439', '58d82facd649053542fd0fb5', '573695f46e3b12023e508aec', '573696766e3b12023e5822d0', '573697d86e3b12023e6b6f0c', '573696756e3b12023e582131', '555036ef7cea80f954166b0e', '573695776e3b12023e49aa6b', '58d82fcbd649053542fd6230', '573695fa6e3b12023e50e5fd', '573695f46e3b12023e509178', '573695f46e3b12023e508a62', '573695f46e3b12023e508e5d', '573695f46e3b12023e508d1a', '573696766e3b12023e5824fa', '573696126e3b12023e524ed6', '573695f36e3b12023e5088ab', '573695f36e3b12023e5084ab', '573696796e3b12023e5855a5', '573697d86e3b12023e6b6cad', '573695f46e3b12023e508d08', '555036d37cea80f95415a58c', '573695f46e3b12023e508a58', '573695f46e3b12023e508f42', '573695f46e3b12023e508936', '573696266e3b12023e536bab', '573695f36e3b12023e508446', '573695f36e3b12023e50855d', '573696186e3b12023e52a72f', '573695f36e3b12023e50831a', '58d83014d649053542fe1edd', '573696e16e3b12023e5e0545', '573696766e3b12023e5824fc', '573696ca6e3b12023e5caf00', '573696af6e3b12023e5b3229', '573695f36e3b12023e5085b3', '573696756e3b12023e58214a', '573696766e3b12023e582417', '555036c17cea80f9541519d4', '573696796e3b12023e5858dc', '573696766e3b12023e5824c2', '573695f36e3b12023e50858c', '573695776e3b12023e49ab38', '5736967c6e3b12023e587e48', '573696af6e3b12023e5b3223', '573697f56e3b12023e6cf511', '573695f36e3b12023e50828e', '555036db7cea80f9541606bb', '573697f56e3b12023e6cf5ea', '573696266e3b12023e536cbf', '573696306e3b12023e53e97b', '573695646e3b12023e48a56e', '573697f56e3b12023e6cf605', '555036f17cea80f954167d1f', '573696766e3b12023e5824da', '573695f36e3b12023e5084ed']",47,56,7789.0
1656596,Theresa Jefferson,"['127055', '368166', '509150', '563223', '570237', '717077', '813371', '1139021', '1287067', '1334254']","['58d82fb2d649053542fd1f25', '573696906e3b12023e59b0cd', '573696df6e3b12023e5df1e1', '573696a26e3b12023e5aa414', '573698096e3b12023e6e06c8', '573696266e3b12023e5376f1']",10,6,13135.0
1659105,Thomas A. Edmunds,"['64723', '731246', '778354', '806243', '819573', '1740221']","['573695a16e3b12023e4c0a67', '573696816e3b12023e58cadf', '573695ee6e3b12023e504147']",6,3,13135.0
1659913,Thomas Boulier,"['594969', '603378', '665411', '836645', '1765387']","['573696396e3b12023e54587a', '57d063abac4436735428a672', '573696396e3b12023e545818', '573696286e3b12023e537f22', '573696096e3b12023e51c919']",5,5,10998.0
1660309,Thomas Callaghan,"['146362', '503769', '544637', '984533', '1108524', '1238292', '1321187']","['573696806e3b12023e58bf64', '573696126e3b12023e524b16', '573696016e3b12023e51579f', '573696396e3b12023e5458fc', '573695846e3b12023e4a6013']",7,5,10998.0
1670516,Tianjun Feng,"['266701', '774568', '954947', '1354096', '1570979', '1794237', '1866174', '1893236']","['573695866e3b12023e4a757c', '573696d26e3b12023e5d2190', '573695996e3b12023e4b81a4', '555036c07cea80f95415127a']",8,4,13135.0
1676344,Timothy H. McNicholl,"['203562', '236532', '337561', '381481', '758721', '760539', '806815', '1278927', '1301345', '1429859', '1497229', '1717795', '1718146']","['573695f16e3b12023e50602e', '573695e46e3b12023e4fa5bb', '573695f46e3b12023e50903c', '5736960c6e3b12023e51f9c1', '573696106e3b12023e522f6f', '573695fa6e3b12023e50e3c7', '573697336e3b12023e623698', '573695e46e3b12023e4fa1c2', '573695f16e3b12023e506085', '573696566e3b12023e5631bc', '573697766e3b12023e65dace', '573695fa6e3b12023e50e7dd', '573695f16e3b12023e506229', '573695fa6e3b12023e50e7e4', '573695f36e3b12023e50847c', '573695fa6e3b12023e50e413', '5736969e6e3b12023e5a64cf', '573695fa6e3b12023e50e680']",13,18,7789.0
1682186,Todd Ward,"['26493', '35217', '104269', '195066', '206993', '252069', '292342', '335705', '367119', '370598', '412657', '422910', '489094', '609609', '712731', '734170', '752763', '758324', '766747', '766880', '830637', '835742', '870984', '926686', '1082762', '1093354', '1148707', '1201304', '1373669', '1419021', '1479802', '1485391', '1501317', '1590401', '1757608', '1771495', '1794654', '1821133', '1850942']","['573696da6e3b12023e5d992d', '573697006e3b12023e5fa6b3', '5736980d6e3b12023e6e414f', '573696fd6e3b12023e5f8816', '555037547cea80f9541813e9', '573696fc6e3b12023e5f80ae', '573696fd6e3b12023e5f88a0', '5736980d6e3b12023e6e3eaf', '573696ff6e3b12023e5f9d7a', '573696da6e3b12023e5d96be', '573696fc6e3b12023e5f74f4', '573696fc6e3b12023e5f7bc0', '573696ff6e3b12023e5fa06e', '5736958b6e3b12023e4ab973', '573696c46e3b12023e5c5777', '573696c56e3b12023e5c6074', '573696fe6e3b12023e5f9431', '573697006e3b12023e5fa7e5', '555037917cea80f95418fb47', '555037557cea80f954182876', '5736970d6e3b12023e6069b7']",39,21,1349.0
1685487,Tomasz Komorowski,"['51847', '69688', '972745', '1060199', '1685834']","['5736963b6e3b12023e547939', '573696206e3b12023e53222a', '555036e07cea80f954162869', '573696976e3b12023e5a0854', '5736959d6e3b12023e4bc967', '573696976e3b12023e5a06e4', '555036d17cea80f954159ae0']",5,7,10998.0
1691012,Tony Rosa,"['52336', '114099', '196518', '196549', '256485', '261439', '360162', '765586', '853806', '964707', '1115864', '1163201', '1322952', '1555949', '1730464']","['58d83028d649053542fe4d05', '57a4e91dac44365e35c98caa']",15,2,6148.0
1703502,Tzu-Wei Yang,"['544637', '794301', '836645', '1338952', '1757128', '1763431']","['57d063b9ac4436735428e5fb', '573695fd6e3b12023e5110c7', '573696a16e3b12023e5a8820', '555036d17cea80f954159add']",6,4,10998.0
1704072,U. Derigs,"['7925', '422768', '588190', '590232', '590734', '591926', '712690', '877680', '1032673', '1212084', '1370694', '1458299', '1715273', '1747143']","['573695ed6e3b12023e502527', '573695ed6e3b12023e50204f']",14,2,2159.0
1704799,U. Zimmermann,"['7925', '331318', '431693', '527330', '587371', '592521', '594075', '594505', '877606', '1018652', '1324765', '1747143']","['573695ed6e3b12023e50243e', '573695ed6e3b12023e5023fa', '573696e96e3b12023e5e746f', '58d82fd6d649053542fd8607']",12,4,2159.0
1704940,Udai Shanker,"['117914', '1051212', '1242701', '1345519', '1347060', '1377748', '1524086']","['5736983b6e3b12023e707802', '573695cf6e3b12023e4e84bc', '573698866e3b12023e744b69', '5736966e6e3b12023e57ad9d', '573698416e3b12023e70afcd', '573698876e3b12023e7458f2', '5736966e6e3b12023e57ad81', '5736973f6e3b12023e62e098']",7,8,7102.0
1709141,Uri Andrews,"['99152', '134698', '590345', '690804', '692897', '834001', '851119', '910067', '1002803', '1080452', '1090210', '1173219', '1320042', '1452312', '1518078', '1586237']","['573695f36e3b12023e5087c8', '573695f36e3b12023e508783', '555036f17cea80f954167d79', '555036d37cea80f95415a5af', '555036d37cea80f95415a5ea', '573696756e3b12023e5820e4', '573696766e3b12023e582420', '58d82fc5d649053542fd48ac', '58d83014d649053542fe1eeb', '58d83014d649053542fe1ee4', '555036d37cea80f95415a594', '5843771fac44360f1082e9a2']",16,12,7789.0
1711029,Uwe Pape,"['507156', '608292', '670403', '877681', '945495']","['5736964b6e3b12023e55812b', '573695a36e3b12023e4c1c9e', '573695f76e3b12023e50bc44', '5736964b6e3b12023e558168', '5736964b6e3b12023e558188', '5736964b6e3b12023e5585ac', '5736964c6e3b12023e558720']",5,7,17944.0
1711151,Uwe Schöning,"['32769', '50091', '100377', '100507', '119082', '132459', '144163', '180238', '297828', '359072', '428391', '470140', '579700', '606750', '718934', '804113', '817351', '838821', '914685', '929361', '958744', '1088602', '1095517', '1178794', '1193036', '1272221', '1314319', '1343735', '1378817', '1387367', '1391628', '1405773', '1439826', '1510600', '1662543', '1666429', '1666994', '1676543', '1731579', '1780374', '1826628']","['5736976e6e3b12023e655613', '5736964b6e3b12023e5580e2', '5736987d6e3b12023e73d19c', '573695636e3b12023e489838', '5736988c6e3b12023e74b204', '573695cd6e3b12023e4e624b', '5736988c6e3b12023e74a79a', '573696ca6e3b12023e5cad92', '5736974a6e3b12023e635cbc', '573696cb6e3b12023e5cb6b5', '573695c16e3b12023e4dc07a', '5736988b6e3b12023e74931e', '573696ca6e3b12023e5cb0e1', '5736988d6e3b12023e74b767', '58437744ac44360f10835092', '573695636e3b12023e489c14', '573695da6e3b12023e4f12cf', '5736987d6e3b12023e73d4b9', '5736967c6e3b12023e588238', '573695976e3b12023e4b6f65', '5736964b6e3b12023e557df3', '5736988b6e3b12023e7494b1', '573695db6e3b12023e4f2638', '573695616e3b12023e488573', '573695866e3b12023e4a7726', '5736988a6e3b12023e748b3d', '5736976e6e3b12023e65559b', '573696ca6e3b12023e5caf53', '573697336e3b12023e623697', '573697dd6e3b12023e6bb571', '573696796e3b12023e585826', '573696796e3b12023e5854a0', '5736976e6e3b12023e655803', '555037977cea80f954191242', '573695ce6e3b12023e4e73c4', '573697f56e3b12023e6cf624', '573697346e3b12023e6248a8', '573696ca6e3b12023e5cb1b2', '5736973f6e3b12023e62dd98', '573695636e3b12023e489a5a', '5736976e6e3b12023e655511', '573698616e3b12023e727d47', '573697226e3b12023e6151f4', '5736988d6e3b12023e74b517', '5736988b6e3b12023e74a4e4', '573695636e3b12023e489361', '573698136e3b12023e6e8236', '573696796e3b12023e5858bb', '5736987d6e3b12023e73d678', '5736988e6e3b12023e74c480', '5736976e6e3b12023e6554e7', '573697f56e3b12023e6cf666', '573698276e3b12023e6f9810', '573698796e3b12023e73912a', '573695fa6e3b12023e50e51e', '5736988c6e3b12023e74b21b', '5736973c6e3b12023e62c08d', '5736988e6e3b12023e74c493', '573698276e3b12023e6f941c', '5736988b6e3b12023e74947c', '5736988c6e3b12023e74b168', '5736988e6e3b12023e74c47e', '5550377c7cea80f95418a5e1', '573695626e3b12023e488f8b', '573696ca6e3b12023e5cb208', '573695fa6e3b12023e50e782', '5736987d6e3b12023e73d671', '573696826e3b12023e58e54e', '573695fa6e3b12023e50e620', '5736967c6e3b12023e5888a7', '573695646e3b12023e48a2db', '573696466e3b12023e55317f', '5736988c6e3b12023e74ad55', '573695646e3b12023e48a8ab', '5736987d6e3b12023e73d5e5', '573698606e3b12023e72734e', '5736988b6e3b12023e74a189', '573695fa6e3b12023e50e3e0', '573696616e3b12023e56e48b', '573695676e3b12023e48c383', '5736975c6e3b12023e645882', '573696a16e3b12023e5a8b75', '573696a16e3b12023e5a8a08', '5736988e6e3b12023e74bf33', '5736954b6e3b12023e4779bf', '573696796e3b12023e585926', '573697f56e3b12023e6cf6d5', '573695cd6e3b12023e4e65c7', '5736988b6e3b12023e74a03c', '573698616e3b12023e7276dc', '5736967c6e3b12023e5885fc', '5736967c6e3b12023e58860f', '573697f56e3b12023e6cf68d', '573695c16e3b12023e4dc6b3', '5736988c6e3b12023e74ad49']",41,95,17944.0
1712007,V. Brandenburg,"['71730', '166348', '512153', '513943', '586664', '586844', '588599', '929601', '1277744', '1283173', '1318363', '1320446', '1360345', '1435656', '1704549']","['57a4e918ac44365e35c96e24', '57a4e918ac44365e35c96e98']",15,2,2159.0
1718146,Valentina S. Harizanov,"['67512', '85453', '103849', '109919', '134698', '175196', '236532', '243262', '259484', '367889', '381481', '411276', '411542', '433747', '456691', '510909', '692897', '726602', '756658', '760539', '806815', '851119', '872364', '1046300', '1094847', '1158471', '1158859', '1255063', '1263337', '1395960', '1406385', '1420831', '1449914', '1451542', '1451981', '1495598', '1497229', '1515258', '1618450', '1676344', '1768595', '1878965']","['573697336e3b12023e6235ee', '573696766e3b12023e5825ac', '573695f36e3b12023e5082e1', '555036e47cea80f954164e0d', '573695776e3b12023e49aa12', '573695786e3b12023e49ad3e', '573696b36e3b12023e5b6173', '573696766e3b12023e58258f', '573696766e3b12023e582533', '573697336e3b12023e623668', '573696766e3b12023e5824f5', '573696b36e3b12023e5b60fe', '573695f46e3b12023e508e50', '573695f36e3b12023e5084a1', '573697746e3b12023e65b5bf', '573696756e3b12023e5820f2', '573695786e3b12023e49ab83', '573695f36e3b12023e508832', '573695f46e3b12023e509269', '573695e46e3b12023e4fa438', '573696756e3b12023e582009', '57d063cfac44367354291750', '573696766e3b12023e582385', '573696766e3b12023e58257f', '573696756e3b12023e582113', '573696796e3b12023e585be4', '573696af6e3b12023e5b324d', '573696576e3b12023e563d01', '573697336e3b12023e623654', '58d82fc1d649053542fd4161', '573695f46e3b12023e509186', '573695f36e3b12023e508554', '573695f36e3b12023e50847c', '58d83014d649053542fe1eef', '573695f46e3b12023e508c19', '573696766e3b12023e5824d0', '573696576e3b12023e563f39', '573696766e3b12023e58230f', '573695786e3b12023e49ac6a', '573696756e3b12023e582233']",42,40,7789.0
