id,name,co_authors,papers,num_co_authors,num_papers,community
1644673,Tarek Eldiasty,"['81644', '162202', '481197', '535196', '546987', '647001', '1043977', '1180817', '1181010', '1372521', '1419621', '1481201', '1511963', '1774548']","['573698026e3b12023e6db164', '573698026e3b12023e6db031', '5736961b6e3b12023e52d49f', '573698026e3b12023e6da68a', '573698016e3b12023e6da3f3', '573698026e3b12023e6da669', '5736979c6e3b12023e6825c7', '573697b56e3b12023e69766b', '5736986e6e3b12023e731245', '5736979e6e3b12023e683caf', '5736979e6e3b12023e6836f0']",14,11,1161.0
1644818,Tarek Sadani,"['753417', '841478', '1055438', '1273210', '1337117', '1568295']","['573697676e3b12023e64ef8c', '573697f96e3b12023e6d2d77', '573698416e3b12023e70b589', '57d063acac4436735428aa71', '573698436e3b12023e70ccd5']",6,5,7812.0
1645512,Tarun Kumar Goyal,"['83460', '143188', '159506', '448736', '1018858', '1377365', '1384751', '1735113']","['573697a86e3b12023e68c93b', '58437789ac44360f10843ecb', '573697d16e3b12023e6b04c3']",8,3,7118.0
1654841,Thanh-Quang Chu,"['48004', '70637', '414345', '426284', '645526', '751044']","['573697686e3b12023e64f788', '573697686e3b12023e64f73d', '573697686e3b12023e64f7af', '573696396e3b12023e545ac9']",6,4,5949.0
1655224,The Anh Pham,"['645270', '753982', '1111773', '1196100', '1218781', '1473253']","['555036f07cea80f954167765', '5736974c6e3b12023e637492', '57a4e932ac44365e35c9c204', '573695c36e3b12023e4dda05', '5736974b6e3b12023e636ecc', '5736969e6e3b12023e5a7227', '5736978d6e3b12023e6726f2', '573696a16e3b12023e5a842e', '573698066e3b12023e6dec72', '573696a86e3b12023e5ad7bb', '5736979c6e3b12023e6825d8', '573697a26e3b12023e687707']",6,12,5949.0
1655863,Theodore A. Slaman,"['33935', '99152', '112590', '136087', '171999', '201242', '236532', '281295', '289208', '295105', '339211', '371104', '431170', '510909', '541174', '758721', '813587', '850397', '851119', '908138', '928125', '958550', '965388', '972885', '1055093', '1059999', '1084947', '1085460', '1094847', '1141950', '1231362', '1284758', '1308808', '1318750', '1319882', '1406385', '1424948', '1430270', '1492145', '1586237', '1598842', '1726006', '1745880', '1771524', '1773274', '1779852', '1779896']","['555036c17cea80f9541519d4', '573696af6e3b12023e5b3223', '573697d86e3b12023e6b6f0c', '573695f46e3b12023e508d08', '573696186e3b12023e52a72f', '573695f46e3b12023e508d1a', '573697f56e3b12023e6cf605', '573695f46e3b12023e508aec', '58d82facd649053542fd0fb5', '573697f56e3b12023e6cf511', '555036ef7cea80f954166b0e', '573695f36e3b12023e5084ed', '573696756e3b12023e58214a', '573695f36e3b12023e50855d', '573695f46e3b12023e508a58', '573696ca6e3b12023e5caf00', '573695776e3b12023e49ab38', '573696306e3b12023e53e97b', '555036f17cea80f954167d1f', '555036d37cea80f95415a58c', '573696766e3b12023e5824fc', '573695f46e3b12023e508a62', '573695f36e3b12023e50828e', '573695fa6e3b12023e50e5fd', '573696766e3b12023e5824da', '573696266e3b12023e536cbf', '573696266e3b12023e536bab', '573695f36e3b12023e5084ab', '573695f46e3b12023e508936', '573695f36e3b12023e50831a', '573695f36e3b12023e5085b3', '573695f46e3b12023e508f42', '573697f56e3b12023e6cf5ea', '573695f36e3b12023e50858c', '58d83014d649053542fe1edd', '573696766e3b12023e582439', '573696796e3b12023e5858dc', '573695f46e3b12023e509178', '573696766e3b12023e5824fa', '573695f46e3b12023e508e5d', '573696796e3b12023e5855a5', '573695776e3b12023e49aa6b', '573696766e3b12023e582417', '573695f36e3b12023e508446', '573696756e3b12023e582131', '573696766e3b12023e5822d0', '5736967c6e3b12023e587e48', '573695f36e3b12023e5088ab', '573697d86e3b12023e6b6cad', '573695646e3b12023e48a56e', '555036db7cea80f9541606bb', '573696766e3b12023e5824c2', '573696126e3b12023e524ed6', '58d82fcbd649053542fd6230', '573696af6e3b12023e5b3229', '573696e16e3b12023e5e0545']",47,56,7808.0
1657038,Thi-Oanh Nguyen,"['48004', '414348', '415251', '642647', '1481143', '1599795']","['58d8301ad649053542fe2f98', '5736974c6e3b12023e637380', '58d83008d649053542fe0150', '57d063acac4436735428b5da']",6,4,5949.0
1658326,Thierry Rakotoarivelo,"['142487', '149732', '199019', '291091', '366949', '390081', '394540', '405440', '448508', '577565', '687901', '696303', '816741', '969224', '1124038', '1125127', '1154950', '1164114', '1245437', '1267295', '1298386', '1372346', '1509011', '1598790', '1654414', '1655267', '1658279', '1728727', '1813840']","['573697486e3b12023e63484e', '573697396e3b12023e6288fd', '573697f26e3b12023e6cc962', '573697a46e3b12023e6892c0', '573698506e3b12023e718059', '555036d47cea80f95415b7ad', '5736961f6e3b12023e530d71', '573698866e3b12023e7453ac', '573697916e3b12023e6774b9', '573697436e3b12023e631234', '573698006e3b12023e6d98fb', '573695696e3b12023e48dad0', '57d063acac4436735428a9bb', '573697436e3b12023e63127a', '573696ad6e3b12023e5b19ff', '5736960a6e3b12023e51d8e6', '573698756e3b12023e73699f', '573697a46e3b12023e68925e', '573697436e3b12023e63129e', '573695696e3b12023e48e14f', '573695696e3b12023e48e334', '573697436e3b12023e631207', '573697036e3b12023e5fdcc0', '555037917cea80f95418f652', '5736955d6e3b12023e4850a5', '573696ef6e3b12023e5ec75e', '573697436e3b12023e6312ef', '573695696e3b12023e48dbe5']",29,28,7812.0
1661876,Thomas Gilray,"['109445', '372211', '729057', '1116722', '1140977', '1326237', '1422766', '1553950', '1596973']","['573697446e3b12023e63186e', '57d063d3ac4436735429255e', '573698776e3b12023e737f08', '5736977b6e3b12023e6623fc', '5736960d6e3b12023e5208e2', '573696086e3b12023e51baed', '57d063c3ac44367354290115', '5736960d6e3b12023e520308']",9,8,8260.0
1671927,Tien Nguyen,"['144945', '269120', '282532', '315269', '392264', '812213', '856977', '940452', '974463', '1089495', '1229680', '1296722', '1317959', '1686166', '1831862']","['573696c96e3b12023e5c95f0', '5736970c6e3b12023e6057db', '555037977cea80f954190b3c', '573696df6e3b12023e5defea', '5736971f6e3b12023e61316d', '5736959a6e3b12023e4b9a68', '573696c96e3b12023e5c972f']",15,7,2152.0
1680445,Tobias Herrmann,"['765117', '784294', '864332', '1049630', '1322924', '1408775', '1509465', '1530374']","['573698786e3b12023e738d80', '573696e36e3b12023e5e1df5', '573698786e3b12023e738c62']",8,3,37242.0
1682935,Tom Bohman,"['50168', '105085', '110972', '187344', '223392', '311706', '313233', '346021', '366236', '378288', '387705', '471124', '609866', '739977', '763831', '801358', '866946', '1001333', '1146172', '1148713', '1165675', '1234563', '1251977', '1263204', '1263370', '1295721', '1342122', '1438080', '1454094', '1685561', '1724602', '1828228']","['5736961a6e3b12023e52c209', '573695676e3b12023e48c331', '573696206e3b12023e53154d', '58437707ac44360f1082b98c', '573695cf6e3b12023e4e84e2', '5736967c6e3b12023e5881fd', '5736961a6e3b12023e52bc70', '573695676e3b12023e48c23a', '5736960c6e3b12023e51fd3d', '573695d06e3b12023e4e8651', '573696326e3b12023e53f98e', '573695676e3b12023e48c228', '5736964d6e3b12023e559bb6', '573695676e3b12023e48c3fb', '573695676e3b12023e48c3ec', '573696066e3b12023e519893', '5736966b6e3b12023e5772d7', '573695676e3b12023e48c2c2', '5736961a6e3b12023e52c21c', '573695676e3b12023e48c20a', '573696326e3b12023e53fa9f', '5736963e6e3b12023e54b17b', '573695d06e3b12023e4e8807', '5736961a6e3b12023e52c263', '5736964d6e3b12023e55a101', '573696696e3b12023e5766b4', '573695646e3b12023e48a1c5', '58d82fd2d649053542fd7ddd', '573695676e3b12023e48c583', '5736961a6e3b12023e52bc14', '573696506e3b12023e55d7e7', '573695d06e3b12023e4e87c3', '573698276e3b12023e6f960e', '5736964d6e3b12023e559e27', '573695d06e3b12023e4e86b6', '573695676e3b12023e48c54b', '573695676e3b12023e48c412', '573696326e3b12023e53f92c', '573695676e3b12023e48c35c', '573695676e3b12023e48c536', '5736961a6e3b12023e52bbc9', '573696206e3b12023e5314ab', '573695676e3b12023e48c3af', '573696196e3b12023e52b9b9', '573696036e3b12023e516def']",32,45,3975.0
1704940,Udai Shanker,"['117914', '1051212', '1242701', '1345519', '1347060', '1377748', '1524086']","['5736966e6e3b12023e57ad9d', '5736983b6e3b12023e707802', '5736966e6e3b12023e57ad81', '573698866e3b12023e744b69', '5736973f6e3b12023e62e098', '573698876e3b12023e7458f2', '573695cf6e3b12023e4e84bc', '573698416e3b12023e70afcd']",7,8,7118.0
1709141,Uri Andrews,"['99152', '134698', '590345', '690804', '692897', '834001', '851119', '910067', '1002803', '1080452', '1090210', '1173219', '1320042', '1452312', '1518078', '1586237']","['573696766e3b12023e582420', '555036d37cea80f95415a594', '573695f36e3b12023e5087c8', '573696756e3b12023e5820e4', '58d82fc5d649053542fd48ac', '555036f17cea80f954167d79', '555036d37cea80f95415a5ea', '555036d37cea80f95415a5af', '58d83014d649053542fe1ee4', '573695f36e3b12023e508783', '58d83014d649053542fe1eeb', '5843771fac44360f1082e9a2']",16,12,7808.0
1711029,Uwe Pape,"['507156', '608292', '670403', '877681', '945495']","['5736964b6e3b12023e55812b', '573695a36e3b12023e4c1c9e', '5736964b6e3b12023e558168', '5736964b6e3b12023e558188', '573695f76e3b12023e50bc44', '5736964c6e3b12023e558720', '5736964b6e3b12023e5585ac']",5,7,3975.0
1711151,Uwe Schöning,"['32769', '50091', '100377', '100507', '119082', '132459', '144163', '180238', '297828', '359072', '428391', '470140', '579700', '606750', '718934', '804113', '817351', '838821', '914685', '929361', '958744', '1088602', '1095517', '1178794', '1193036', '1272221', '1314319', '1343735', '1378817', '1387367', '1391628', '1405773', '1439826', '1510600', '1662543', '1666429', '1666994', '1676543', '1731579', '1780374', '1826628']","['555037977cea80f954191242', '573695fa6e3b12023e50e620', '573696a16e3b12023e5a8a08', '5736988c6e3b12023e74ad49', '573698276e3b12023e6f9810', '5736988c6e3b12023e74ad55', '5736987d6e3b12023e73d5e5', '5736976e6e3b12023e6554e7', '573696826e3b12023e58e54e', '573696796e3b12023e585826', '5736988b6e3b12023e74a189', '5736976e6e3b12023e655803', '5736988c6e3b12023e74b204', '573695626e3b12023e488f8b', '5736967c6e3b12023e5888a7', '5736967c6e3b12023e5885fc', '5736987d6e3b12023e73d678', '5736974a6e3b12023e635cbc', '573695976e3b12023e4b6f65', '5736967c6e3b12023e58860f', '5736964b6e3b12023e5580e2', '5736987d6e3b12023e73d671', '573698276e3b12023e6f941c', '5736988b6e3b12023e74a03c', '573696796e3b12023e585926', '5736976e6e3b12023e655511', '573697f56e3b12023e6cf68d', '573695636e3b12023e489838', '5736988e6e3b12023e74c47e', '5736976e6e3b12023e655613', '573695da6e3b12023e4f12cf', '573695fa6e3b12023e50e3e0', '573695cd6e3b12023e4e624b', '573695676e3b12023e48c383', '5736975c6e3b12023e645882', '5736988b6e3b12023e74a4e4', '5736976e6e3b12023e65559b', '573695fa6e3b12023e50e51e', '5736988c6e3b12023e74a79a', '573696616e3b12023e56e48b', '5736987d6e3b12023e73d4b9', '573696ca6e3b12023e5cb0e1', '58437744ac44360f10835092', '573695db6e3b12023e4f2638', '573696ca6e3b12023e5cb208', '573695fa6e3b12023e50e782', '573695cd6e3b12023e4e65c7', '5550377c7cea80f95418a5e1', '573697f56e3b12023e6cf666', '573697346e3b12023e6248a8', '573698796e3b12023e73912a', '5736973c6e3b12023e62c08d', '5736988b6e3b12023e7494b1', '573696ca6e3b12023e5caf53', '573695646e3b12023e48a8ab', '573695616e3b12023e488573', '573698616e3b12023e7276dc', '573697226e3b12023e6151f4', '5736988c6e3b12023e74b168', '573695c16e3b12023e4dc6b3', '5736988e6e3b12023e74c480', '573696cb6e3b12023e5cb6b5', '573695636e3b12023e489361', '573696796e3b12023e5858bb', '573698606e3b12023e72734e', '5736988c6e3b12023e74b21b', '5736988e6e3b12023e74c493', '573695636e3b12023e489a5a', '5736988b6e3b12023e74931e', '5736964b6e3b12023e557df3', '573696ca6e3b12023e5cb1b2', '5736973f6e3b12023e62dd98', '573697f56e3b12023e6cf6d5', '573695c16e3b12023e4dc07a', '5736988a6e3b12023e748b3d', '573698136e3b12023e6e8236', '573696796e3b12023e5854a0', '573695636e3b12023e489c14', '5736988d6e3b12023e74b517', '5736967c6e3b12023e588238', '573697f56e3b12023e6cf624', '573696ca6e3b12023e5cad92', '573697dd6e3b12023e6bb571', '5736988d6e3b12023e74b767', '573698616e3b12023e727d47', '573695866e3b12023e4a7726', '5736987d6e3b12023e73d19c', '573696466e3b12023e55317f', '573695ce6e3b12023e4e73c4', '573697336e3b12023e623697', '5736988e6e3b12023e74bf33', '573696a16e3b12023e5a8b75', '5736954b6e3b12023e4779bf', '573695646e3b12023e48a2db', '5736988b6e3b12023e74947c']",41,95,3975.0
1720133,Van Cuong Kieu,"['75981', '100320', '119769', '276618', '403042', '498549', '753163', '1090116', '1181154', '1182675', '1202773', '1235183', '1240803', '1326956', '1336317', '1457222', '1734236', '1743643']","['5736974b6e3b12023e636deb', '58d8304bd649053542fe928d', '555037977cea80f954190e63', '5736979c6e3b12023e6825b0', '555037937cea80f95418ff90', '555037547cea80f954180f06', '57d063abac4436735428a795', '5736974c6e3b12023e63739d', '555037547cea80f954180f1a', '5736974c6e3b12023e637233', '573697866e3b12023e66bf1d', '5736974c6e3b12023e637476', '58d82fe8d649053542fdb20c', '57d06406ac4436735429958e', '573697e46e3b12023e6c17d2']",18,15,5949.0
1728727,Victor Ramiro,"['55358', '72025', '117180', '130787', '396083', '448508', '490176', '505626', '506816', '529829', '530052', '585027', '745854', '769662', '839628', '840258', '1154950', '1285660', '1298386', '1318012', '1509355', '1642524', '1658326', '1689046', '1903336']","['58437789ac44360f1084397a', '573698166e3b12023e6ea6c9', '573698716e3b12023e732d7d', '573697fe6e3b12023e6d6c45', '573698006e3b12023e6d98fb', '5843777aac44360f10840e31', '573697e46e3b12023e6c1997', '555037917cea80f95418f652', '573696ef6e3b12023e5ecd99', '5736984a6e3b12023e712532', '58d82fa5d649053542fd09a2', '57a4e91aac44365e35c9794e', '573698006e3b12023e6d9a71', '5843777aac44360f10840e30', '5736970a6e3b12023e60463c', '573696db6e3b12023e5dac16']",25,16,7812.0
1731579,Vikraman Arvind,"['16833', '132459', '199478', '290267', '453350', '492673', '509191', '537173', '718934', '804113', '875028', '876876', '958744', '1050131', '1095517', '1128084', '1178794', '1211890', '1242870', '1263370', '1291907', '1341454', '1344660', '1350042', '1378817', '1379421', '1381617', '1405773', '1406752', '1468293', '1507903', '1510600', '1529938', '1569691', '1577429', '1623685', '1666994', '1711151', '1724623', '1779818', '1811996', '1826628']","['573696616e3b12023e56e43c', '573696126e3b12023e524d5b', '573697276e3b12023e619a93', '573696796e3b12023e585b5b', '573698276e3b12023e6f96dd', '573695996e3b12023e4b9437', '573697b06e3b12023e6934da', '573696616e3b12023e56e299', '5736987d6e3b12023e73d609', '5736976e6e3b12023e655740', '5736976e6e3b12023e6554b6', '573695646e3b12023e48a640', '573697f56e3b12023e6cf74b', '573695626e3b12023e488770', '573696626e3b12023e56e654', '5736976e6e3b12023e6557ff', '5736975c6e3b12023e64580e', '573696466e3b12023e552f93', '573697b06e3b12023e693081', '573697b06e3b12023e692f59', '573696626e3b12023e56e7fb', '573697b06e3b12023e6934a5', '573696016e3b12023e5147f0', '573697b06e3b12023e6930c0', '5736960d6e3b12023e520484', '573696086e3b12023e51b8cd', '573697276e3b12023e619744', '58d82fced649053542fd697a', '573696616e3b12023e56e181', '573697276e3b12023e619a98', '573696616e3b12023e56e2f1', '5736967c6e3b12023e5884c0', '58437735ac44360f10832285', '555036c17cea80f95415197d', '573695646e3b12023e489ddf', '573695fe6e3b12023e5119ec', '573696616e3b12023e56dfef', '5736960c6e3b12023e51e909', '555036e67cea80f9541661b5', '573697226e3b12023e614cb4', '573696a16e3b12023e5a8abf', '573696106e3b12023e523382', '5736974a6e3b12023e635c39', '5736974a6e3b12023e635f08', '573697b06e3b12023e6931e2', '573697b06e3b12023e693256', '555036e67cea80f95416615b', '573696616e3b12023e56e373', '573696056e3b12023e51925a', '573696266e3b12023e5361b9', '573697b06e3b12023e693482', '573695626e3b12023e488fa1', '573697276e3b12023e619ae9', '555036d77cea80f95415dd57', '573695866e3b12023e4a76c8', '5736987d6e3b12023e73d1f8', '57a4e91dac44365e35c982a0', '573696626e3b12023e56e642', '573696626e3b12023e56e6f4', '573696616e3b12023e56e25e', '5736965a6e3b12023e566e0a', '573696626e3b12023e56e765', '573696036e3b12023e516f39', '555036e67cea80f954166184', '573697f56e3b12023e6cf7ad', '573696616e3b12023e56e1b0', '573695976e3b12023e4b71c6', '573695cd6e3b12023e4e6dc7', '573695ce6e3b12023e4e7609', '57a4e91aac44365e35c97b86', '573696e16e3b12023e5e0696', '573697456e3b12023e631efb', '573696616e3b12023e56e475', '573696626e3b12023e56e6dd', '555036d67cea80f95415d0c1', '573697ae6e3b12023e691b41', '573696ca6e3b12023e5cb0e1', '573697f56e3b12023e6cf670', '5736987d6e3b12023e73d260', '57a4e912ac44365e35c9615b', '573697746e3b12023e65b6c5', '573696616e3b12023e56e1f4', '555037377cea80f95417a6cc', '573696626e3b12023e56e8cb', '58d82fe4d649053542fda36c', '5736987d6e3b12023e73d03c', '573697f56e3b12023e6cf844', '5736976e6e3b12023e6552da', '573697276e3b12023e61999b', '5736974a6e3b12023e635f26', '5736964d6e3b12023e55a1bb', '573696626e3b12023e56e6aa', '573695ce6e3b12023e4e7143', '573698616e3b12023e7276dc', '5736976e6e3b12023e655850', '5736976e6e3b12023e65529b', '573697f56e3b12023e6cf520', '573696a16e3b12023e5a8ac2', '5736975c6e3b12023e645785', '5736976e6e3b12023e6554d0', '5736974a6e3b12023e635f5b', '5736960d6e3b12023e520a13', '573696626e3b12023e56e744', '573695636e3b12023e489361', '555036e67cea80f9541661bf', '573695656e3b12023e48ad4e', '573697326e3b12023e622bad', '5736976e6e3b12023e65575b', '573695636e3b12023e489c78', '573696616e3b12023e56e4bd', '573695866e3b12023e4a76f2', '573695656e3b12023e48aba6', '555036f87cea80f95416b861', '573695fa6e3b12023e50e3ef', '5736965a6e3b12023e566bc9', '573697746e3b12023e65b6a1', '573696006e3b12023e513b48', '573698166e3b12023e6ea139', '555037277cea80f9541772a0', '573696616e3b12023e56e4b2', '58d82fe0d649053542fd9f75', '573696616e3b12023e56e179', '573697f56e3b12023e6cf85b', '573697f56e3b12023e6cf57d', '573696616e3b12023e56e00b', '573696096e3b12023e51cf4c', '57a4e8f1ac44365e35c9308f', '573695986e3b12023e4b7a2c', '573697746e3b12023e65b45b', '57d06416ac4436735429cc63', '5736975c6e3b12023e645862', '573695fa6e3b12023e50e54f', '573695fa6e3b12023e50e8d9', '573695616e3b12023e48841b', '5736960a6e3b12023e51d7d3', '5736965b6e3b12023e56876a', '573696616e3b12023e56e149', '573696796e3b12023e58583c', '573697b06e3b12023e6930f8', '573696616e3b12023e56e221', '573695646e3b12023e48a12f', '573697276e3b12023e6192a3', '5736987d6e3b12023e73d132', '573695c46e3b12023e4de91f', '5736987d6e3b12023e73d2cd', '573697f56e3b12023e6cf574', '5736987d6e3b12023e73d563', '57a4e8f1ac44365e35c93087', '573696016e3b12023e51464d', '555036b67cea80f95414b1d7', '573696616e3b12023e56e5fb', '57a4e92fac44365e35c9b868', '573696626e3b12023e56e64b', '5736976e6e3b12023e655676', '573697b06e3b12023e6933b5', '573695976e3b12023e4b71a6', '573697276e3b12023e6193cc', '573697b06e3b12023e69346a', '573695986e3b12023e4b7521', '573696e16e3b12023e5e0712', '573697276e3b12023e6196b4', '555037277cea80f9541772a4', '573695fa6e3b12023e50e304', '5736965a6e3b12023e566e09', '5736976e6e3b12023e6555b5', '5736954b6e3b12023e477d4e', '573697de6e3b12023e6bbdab', '573695636e3b12023e489818', '573696a16e3b12023e5a8c29', '573696016e3b12023e514975', '573696626e3b12023e56e85f', '573698206e3b12023e6f2d3f', '555036d87cea80f95415ee67', '573695c46e3b12023e4de507', '573696616e3b12023e56e465', '5736973a6e3b12023e62a3bb']",42,176,3975.0
1732613,Vinay Choudhary,"['92879', '786859', '941904', '963728', '1243045', '1290107', '1291880', '1340117', '1569691']","['573697f66e3b12023e6d062c', '573696616e3b12023e56e2ea', '573696d76e3b12023e5d7093', '573695fa6e3b12023e50e2c2', '573695676e3b12023e48c67e', '573696626e3b12023e56e8d7', '573697de6e3b12023e6bbccf', '573695626e3b12023e488d89', '573696626e3b12023e56e73b', '573697f56e3b12023e6cf824', '573696ca6e3b12023e5cb626']",9,11,3975.0
